"survey";"year";"country";"quarter";"area";"aphia_id";"species";"length";"plusgr";"age";"sex";"maturity";"weight";"canoatlngt";"dateofcalc";"spawning_scale"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";170;-9;1;"F";"1";42;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";170;-9;1;"F";"1";45;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";170;-9;1;"F";"1";47;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"F";"1";51;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"F";"1";52;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"F";"1";54;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"F";"1";55;3;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"F";"5";46;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";190;-9;1;"F";"1";54;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";190;-9;1;"F";"1";56;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";190;-9;1;"F";"1";63;2;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";190;-9;1;"F";"5";60;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";190;-9;1;"F";"5";65;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";200;-9;1;"F";"1";64;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";200;-9;1;"F";"1";71;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";200;-9;1;"F";"1";75;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";200;-9;1;"F";"1";80;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";200;-9;1;"F";"5";77;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";210;-9;1;"F";"1";79;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";210;-9;1;"F";"1";81;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";210;-9;1;"F";"5";84;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";210;-9;2;"F";"1";81;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";210;-9;2;"F";"5";90;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";220;-9;1;"F";"1";100;1;20140320;"immature"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";220;-9;1;"F";"5";98;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";220;-9;1;"F";"5";99;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";220;-9;1;"F";"5";106;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";220;-9;2;"F";"5";131;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";230;-9;1;"F";"5";111;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";230;-9;1;"F";"5";116;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";230;-9;1;"F";"5";117;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";230;-9;1;"F";"5";128;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";230;-9;1;"F";"5";130;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";240;-9;1;"F";"5";132;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";240;-9;2;"F";"2";144;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";240;-9;2;"F";"2";156;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";240;-9;2;"F";"5";134;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";240;-9;2;"F";"5";162;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";250;-9;1;"F";"5";144;2;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";250;-9;2;"F";"5";156;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";260;-9;2;"F";"2";164;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";260;-9;2;"F";"5";162;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";260;-9;2;"F";"5";172;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";260;-9;2;"F";"5";178;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";260;-9;2;"F";"5";183;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";270;-9;2;"F";"5";186;4;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";270;-9;2;"F";"5";192;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";280;-9;2;"F";"2";226;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";280;-9;2;"F";"2";228;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";280;-9;2;"F";"5";200;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";280;-9;2;"F";"5";228;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";280;-9;2;"F";"5";240;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"F";"2";220;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"F";"2";250;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"F";"2";259;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"F";"2";320;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"F";"3";256;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"F";"5";208;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"2";292;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"3";290;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"5";250;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"5";252;2;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"5";268;2;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"F";"5";274;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"5";276;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"5";284;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"5";300;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"5";302;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"5";306;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"5";310;2;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";310;-9;2;"F";"5";318;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"2";374;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"3";400;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"5";286;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"5";288;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"5";320;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"5";326;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"5";330;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"F";"5";344;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"5";332;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"5";340;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"5";348;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"5";356;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"5";360;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"5";368;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"5";392;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"F";"5";398;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";330;-9;3;"F";"5";336;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"5";344;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"5";350;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"F";"5";386;2;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"F";"2";488;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";350;-9;3;"F";"5";416;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"3";508;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"5";444;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"5";476;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"5";488;2;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"F";"5";502;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";370;-9;2;"F";"2";624;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";370;-9;2;"F";"3";698;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";370;-9;2;"F";"5";538;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";370;-9;4;"F";"3";594;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";380;-9;2;"F";"2";628;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";380;-9;2;"F";"5";560;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";380;-9;2;"F";"5";592;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"2";622;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"5";592;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"5";596;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"F";"5";630;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"F";"5";608;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"F";"5";615;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";400;-9;3;"F";"2";676;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";400;-9;3;"F";"3";858;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";410;-9;2;"F";"2";856;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";410;-9;2;"F";"5";642;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";410;-9;2;"F";"5";648;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";410;-9;2;"F";"5";686;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";410;-9;2;"F";"5";736;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";410;-9;3;"F";"2";952;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";420;-9;2;"F";"2";880;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";420;-9;2;"F";"3";852;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";420;-9;2;"F";"5";846;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";420;-9;3;"F";"2";862;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"F";"2";828;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"F";"2";914;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"F";"5";718;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"F";"2";786;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";430;-9;4;"F";"2";948;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";430;-9;4;"F";"3";1170;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"F";"2";864;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"F";"5";818;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"F";"5";882;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"F";"2";904;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"F";"2";1028;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";440;-9;4;"F";"2";874;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";440;-9;4;"F";"3";1036;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"F";"2";876;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"F";"2";1000;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"F";"2";1134;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"F";"3";1108;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"F";"5";936;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"F";"5";1024;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;2;"F";"5";948;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"2";1140;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"2";1178;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"3";1100;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"5";932;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"5";1042;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"5";1060;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"F";"5";1102;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;4;"F";"2";1228;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;4;"F";"2";1266;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";460;-9;4;"F";"2";1294;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"F";"2";1310;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"F";"5";936;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"F";"5";1070;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";470;-9;4;"F";"3";1286;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";480;-9;2;"F";"5";988;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";480;-9;2;"F";"5";1066;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"F";"2";1348;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"F";"5";1088;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";480;-9;4;"F";"2";1260;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";480;-9;4;"F";"3";1214;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";480;-9;4;"F";"3";1322;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;2;"F";"5";1162;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"F";"2";1250;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"F";"2";1340;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"F";"2";1440;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"F";"3";1180;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"F";"5";1186;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;4;"F";"2";1240;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;4;"F";"2";1338;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";490;-9;4;"F";"5";1104;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"F";"2";1278;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"F";"5";1122;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"F";"5";1130;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"F";"5";1274;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";500;-9;4;"F";"2";1342;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";500;-9;4;"F";"2";1412;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";500;-9;4;"F";"3";1730;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";500;-9;4;"F";"5";1272;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";510;-9;2;"F";"5";1640;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"F";"5";1188;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"F";"5";1356;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";510;-9;4;"F";"2";1494;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";510;-9;4;"F";"2";1640;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";510;-9;4;"F";"3";1452;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";510;-9;4;"F";"3";1624;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";520;-9;2;"F";"5";1482;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"F";"2";1496;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"F";"2";1708;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";520;-9;4;"F";"2";1796;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";520;-9;4;"F";"3";1378;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";520;-9;4;"F";"3";1722;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";520;-9;4;"F";"4";1268;1;20140320;"spent"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"2";1534;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"2";1680;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"2";1862;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"F";"5";1388;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;4;"F";"2";1522;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;4;"F";"2";1692;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;4;"F";"2";1718;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;4;"F";"2";2054;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";530;-9;4;"F";"3";1678;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"F";"2";1542;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"F";"2";1734;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"F";"2";1870;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"F";"5";1642;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"F";"5";1690;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;4;"F";"2";1570;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;4;"F";"2";1676;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;4;"F";"2";1760;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;4;"F";"2";1864;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";540;-9;4;"F";"2";1932;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;3;"F";"2";1802;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;3;"F";"3";2088;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;3;"F";"5";1678;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;4;"F";"2";1800;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;4;"F";"2";1950;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;4;"F";"3";2006;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;4;"F";"3";2032;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;4;"F";"3";2074;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";550;-9;5;"F";"2";2144;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";560;-9;3;"F";"5";1512;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";560;-9;3;"F";"5";1714;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";560;-9;3;"F";"5";1900;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";560;-9;4;"F";"2";1908;2;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";560;-9;4;"F";"2";2010;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";560;-9;4;"F";"3";1780;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";560;-9;4;"F";"3";1970;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";560;-9;4;"F";"3";2094;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";570;-9;3;"F";"2";1696;1;20140320;"maturing"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";570;-9;3;"F";"3";2192;1;20140320;"spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";570;-9;3;"F";"5";1880;1;20140320;"resting_skip_spawning"
"BITS";2007;"GFR";1;22;126436;"Gadus morhua";570;-9;4;"F";"2";2096;1;20140320;"maturing"
